X,ED,EG,G,D,C,O,P,EU
82,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.14285714285714285
83,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.36585365853658536,0.6341463414634146,0.17073170731707318
84,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.09523809523809523
85,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.2857142857142857
86,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.21428571428571427
87,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.34146341463414637,0.6585365853658537,0.17073170731707318
88,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.14285714285714285
89,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.34146341463414637,0.6585365853658537,0.17073170731707318
90,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.14285714285714285
91,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.36585365853658536,0.6341463414634146,0.17073170731707318
92,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.11904761904761904
93,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.3902439024390244,0.6097560975609756,0.14634146341463414
94,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.47619047619047616,0.14285714285714285
95,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.3902439024390244,0.6097560975609756,0.17073170731707318
96,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.16666666666666666
97,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.43902439024390244,0.5609756097560976,0.17073170731707318
98,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.5476190476190477,0.14285714285714285
99,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.36585365853658536,0.6341463414634146,0.17073170731707318
100,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285
101,0.0,0.0,0.0,0.0,0.024390243902439025,0.43902439024390244,0.5609756097560976,0.12195121951219512
102,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.11904761904761904
103,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.3902439024390244,0.6097560975609756,0.14634146341463414
104,0.0,0.0,0.0,0.0,0.0,0.40476190476190477,0.5952380952380952,0.16666666666666666
105,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.4146341463414634,0.5853658536585366,0.14634146341463414
106,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.47619047619047616,0.16666666666666666
107,0.0,0.0,0.0,0.0,0.024390243902439025,0.36585365853658536,0.6341463414634146,0.14634146341463414
108,0.0,0.0,0.0,0.0,0.0,0.5476190476190477,0.4523809523809524,0.09523809523809523
109,0.0,0.0,0.0,0.0,0.024390243902439025,0.3902439024390244,0.6097560975609756,0.12195121951219512
110,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.16666666666666666
